Date,Open,High,Low,Close,Volume,Ticker,ATR_14,RSI_14,P/E,Market_Cap,MA20,MA200,Sector
2023-05-04,163.03,165.156,162.456,163.92,81235400,AAPL,2.792,46.589,33.09,3172961353728,163.716,149.295,Technology
2023-05-05,169.051,172.334,168.834,171.612,113316400,AAPL,3.542,71.724,33.09,3172961353728,164.157,149.4,Technology
2023-05-08,170.534,171.889,170.168,171.543,55962800,AAPL,3.299,71.375,33.09,3172961353728,164.724,149.493,Technology
2023-05-09,171.098,171.582,169.664,169.832,45326900,AAPL,3.115,62.685,33.09,3172961353728,165.266,149.584,Technology
2023-05-10,171.068,172.067,169.961,171.602,53724500,AAPL,2.997,67.421,33.09,3172961353728,165.931,149.689,Technology
2023-05-11,171.889,172.621,170.228,171.79,49514700,AAPL,2.917,67.919,33.09,3172961353728,166.336,149.802,Technology
2023-05-12,171.899,172.335,169.305,170.859,45497800,AAPL,2.932,62.455,33.09,3172961353728,166.712,149.885,Technology
2023-05-15,171.443,171.493,169.77,170.364,37266700,AAPL,2.771,59.516,33.09,3172961353728,167.062,149.963,Technology
2023-05-16,170.285,171.424,170.097,170.364,42110300,AAPL,2.578,59.516,33.09,3172961353728,167.35,150.015,Technology
2023-05-17,170.008,171.216,168.731,170.978,57951600,AAPL,2.566,62.434,33.09,3172961353728,167.612,150.075,Technology
2023-05-18,171.285,173.503,170.869,173.315,65496700,AAPL,2.575,71.468,33.09,3172961353728,168.04,150.154,Technology
2023-05-19,174.641,174.641,173.206,173.424,55772400,AAPL,2.423,71.832,33.09,3172961353728,168.553,150.204,Technology
2023-05-22,172.255,172.978,171.731,172.473,43570900,AAPL,2.326,63.649,33.09,3172961353728,169.003,150.25,Technology
2023-05-23,171.414,171.661,169.582,169.859,50747300,AAPL,2.401,46.749,33.09,3172961353728,169.4,150.284,Technology
2023-05-24,169.394,170.711,168.83,170.137,45143500,AAPL,2.332,48.425,33.09,3172961353728,169.811,150.323,Technology
2023-05-25,170.701,172.176,169.988,171.275,56058300,AAPL,2.312,55.119,33.09,3172961353728,170.05,150.366,Technology
2023-05-26,171.602,174.028,171.394,173.691,54835000,AAPL,2.371,65.94,33.09,3172961353728,170.346,150.401,Technology
2023-05-30,175.206,177.216,174.82,175.542,55964400,AAPL,2.525,71.926,33.09,3172961353728,170.739,150.448,Technology
2023-05-31,175.572,177.572,175.008,175.493,99625300,AAPL,2.53,71.538,33.09,3172961353728,171.182,150.478,Technology
2023-06-01,175.938,178.334,175.176,178.305,68901800,AAPL,2.614,78.971,33.09,3172961353728,171.819,150.516,Technology
2023-06-02,179.235,179.978,177.483,179.156,61945900,AAPL,2.598,80.729,33.09,3172961353728,172.581,150.559,Technology
2023-06-05,180.82,183.117,176.275,177.8,121946500,AAPL,3.164,69.975,33.09,3172961353728,172.89,150.588,Technology
2023-06-06,178.186,178.334,175.671,177.434,64848400,AAPL,3.097,67.186,33.09,3172961353728,173.185,150.617,Technology
2023-06-07,176.671,179.414,175.562,176.057,61944600,AAPL,3.198,57.288,33.09,3172961353728,173.496,150.652,Technology
2023-06-08,176.136,179.047,175.701,178.78,50214900,AAPL,3.218,68.037,33.09,3172961353728,173.855,150.72,Technology
2023-06-09,179.701,180.424,178.839,179.166,48870700,AAPL,3.008,69.301,33.09,3172961353728,174.224,150.791,Technology
2023-06-12,179.473,182.067,179.176,181.968,54274900,AAPL,2.993,76.938,33.09,3172961353728,174.779,150.876,Technology
2023-06-13,180.988,182.324,180.631,181.493,54929100,AAPL,2.82,73.366,33.09,3172961353728,175.335,150.945,Technology
2023-06-14,181.552,182.562,180.216,182.126,57462900,AAPL,2.757,75.142,33.09,3172961353728,175.924,151.05,Technology
2023-06-15,182.136,184.671,181.958,184.166,65433200,AAPL,2.751,80.075,33.09,3172961353728,176.583,151.175,Technology
2023-06-16,184.879,185.136,182.443,183.087,101235600,AAPL,2.743,71.421,33.09,3172961353728,177.072,151.308,Technology
2023-06-20,182.582,184.255,182.582,183.176,49799100,AAPL,2.601,71.713,33.09,3172961353728,177.559,151.449,Technology
2023-06-21,183.067,183.572,180.78,182.136,49515700,AAPL,2.626,63.062,33.09,3172961353728,178.042,151.581,Technology
2023-06-22,181.919,185.196,181.849,185.146,51245300,AAPL,2.722,73.672,33.09,3172961353728,178.807,151.739,Technology
2023-06-23,183.711,185.701,183.176,184.829,53079300,AAPL,2.696,71.188,33.09,3172961353728,179.541,151.902,Technology
2023-06-26,184.978,186.186,183.394,183.433,48088700,AAPL,2.709,60.772,33.09,3172961353728,180.149,152.05,Technology
2023-06-27,184.047,186.522,183.829,186.196,50730800,AAPL,2.759,70.595,33.09,3172961353728,180.775,152.22,Technology
2023-06-28,186.067,188.018,185.74,187.374,51216800,AAPL,2.695,73.821,33.09,3172961353728,181.366,152.381,Technology
2023-06-29,187.206,188.186,187.067,187.711,46347300,AAPL,2.485,74.735,33.09,3172961353728,181.977,152.515,Technology
2023-06-30,189.73,192.552,189.364,192.047,85069600,AAPL,2.799,83.366,33.09,3172961353728,182.664,152.717,Technology
2023-07-03,191.859,191.958,189.859,190.552,31458200,AAPL,2.718,73.393,33.09,3172961353728,183.234,152.904,Technology
2023-07-05,189.671,191.067,188.73,189.433,46920300,AAPL,2.667,66.521,33.09,3172961353728,183.816,153.1,Technology
2023-07-06,187.958,190.117,187.324,189.909,45094300,AAPL,2.684,67.99,33.09,3172961353728,184.439,153.307,Technology
2023-07-07,189.513,190.76,188.354,188.79,46778000,AAPL,2.647,60.749,33.09,3172961353728,185.076,153.49,Technology
2023-07-10,187.384,188.107,185.186,186.74,59922200,AAPL,2.774,49.588,33.09,3172961353728,185.474,153.65,Technology
2023-07-11,187.285,187.423,184.75,186.216,46638100,AAPL,2.761,47.035,33.09,3172961353728,185.826,153.824,Technology
2023-07-12,187.8,189.8,186.602,187.889,60750200,AAPL,2.871,55.47,33.09,3172961353728,186.122,154.011,Technology
2023-07-13,188.612,189.295,187.899,188.651,41342300,AAPL,2.675,58.91,33.09,3172961353728,186.48,154.213,Technology
2023-07-14,188.344,189.285,187.75,188.8,41573900,AAPL,2.523,59.612,33.09,3172961353728,186.814,154.414,Technology
2023-07-17,189.998,192.394,189.909,192.067,50520200,AAPL,2.666,71.821,33.09,3172961353728,187.209,154.626,Technology
2023-07-18,191.433,192.404,190.513,191.81,48353800,AAPL,2.563,69.9,33.09,3172961353728,187.645,154.847,Technology
2023-07-19,191.186,196.265,190.74,193.166,80507300,AAPL,2.958,74.11,33.09,3172961353728,188.145,155.111,Technology
2023-07-20,193.156,194.522,190.592,191.215,59581200,AAPL,3.087,60.151,33.09,3172961353728,188.599,155.386,Technology
2023-07-21,192.176,193.037,189.334,190.037,71917800,AAPL,3.169,53.17,33.09,3172961353728,188.843,155.634,Technology
2023-07-24,191.493,192.978,190.344,190.839,45377800,AAPL,3.139,57.082,33.09,3172961353728,189.144,155.868,Technology
2023-07-25,191.414,192.513,191.008,191.701,37283200,AAPL,2.943,61.108,33.09,3172961353728,189.557,156.105,Technology
2023-07-26,191.75,193.701,191.404,192.572,47471900,AAPL,2.857,64.946,33.09,3172961353728,189.876,156.351,Technology
2023-07-27,194.077,195.245,190.641,191.305,47460200,AAPL,3.09,55.718,33.09,3172961353728,190.072,156.618,Technology
2023-07-28,192.74,194.681,192.215,193.889,48291400,AAPL,3.128,66.813,33.09,3172961353728,190.381,156.895,Technology
2023-07-31,194.116,194.542,193.324,194.503,38824100,AAPL,2.874,68.945,33.09,3172961353728,190.504,157.183,Technology
2023-08-01,194.295,194.78,193.344,193.671,35175100,AAPL,2.682,62.652,33.09,3172961353728,190.66,157.469,Technology
2023-08-02,193.107,193.245,189.948,190.671,50389300,AAPL,2.821,45.402,33.09,3172961353728,190.722,157.718,Technology
2023-08-03,189.671,190.463,188.8,189.275,61235200,AAPL,2.694,39.554,33.09,3172961353728,190.69,157.982,Technology
2023-08-04,183.681,185.523,180.117,180.186,115799700,AAPL,3.556,20.103,33.09,3172961353728,190.26,158.182,Technology
2023-08-07,180.325,181.315,175.592,177.077,97576100,AAPL,3.845,16.836,33.09,3172961353728,189.777,158.359,Technology
2023-08-08,177.909,178.483,175.82,178.018,67823000,AAPL,3.687,21.301,33.09,3172961353728,189.367,158.54,Technology
2023-08-09,179.077,179.136,175.255,176.424,60378500,AAPL,3.713,19.277,33.09,3172961353728,188.794,158.715,Technology
2023-08-10,177.701,178.958,175.839,176.206,54686900,AAPL,3.634,18.993,33.09,3172961353728,188.171,158.871,Technology
2023-08-11,175.799,177.088,175.036,176.265,51988100,AAPL,3.423,19.368,33.09,3172961353728,187.545,159.015,Technology
2023-08-14,176.444,178.149,175.789,177.921,43675600,AAPL,3.281,29.804,33.09,3172961353728,186.837,159.154,Technology
2023-08-15,177.346,177.941,175.532,175.928,43622600,AAPL,3.165,25.263,33.09,3172961353728,186.043,159.298,Technology
2023-08-16,175.611,177.009,174.986,175.056,46964900,AAPL,3.013,23.458,33.09,3172961353728,185.138,159.46,Technology
2023-08-17,175.621,175.988,171.992,172.508,66062900,AAPL,3.144,18.905,33.09,3172961353728,184.202,159.555,Technology
2023-08-18,170.822,173.598,170.485,172.994,61114200,AAPL,3.14,22.226,33.09,3172961353728,183.35,159.664,Technology
2023-08-21,173.569,174.619,172.25,174.332,46311900,AAPL,3.037,31.184,33.09,3172961353728,182.525,159.793,Technology
2023-08-22,175.542,176.156,174.738,175.71,42084200,AAPL,2.875,39.468,33.09,3172961353728,181.725,159.957,Technology
2023-08-23,176.989,179.993,176.801,179.567,52722800,AAPL,3.063,56.411,33.09,3172961353728,181.075,160.171,Technology
2023-08-24,179.121,179.547,174.501,174.867,54945800,AAPL,3.33,40.48,33.09,3172961353728,180.253,160.362,Technology
2023-08-25,175.859,177.614,174.312,177.078,51449600,AAPL,3.326,48.392,33.09,3172961353728,179.413,160.562,Technology
2023-08-28,178.546,179.041,177.019,178.645,43820700,AAPL,3.152,53.45,33.09,3172961353728,178.62,160.766,Technology
2023-08-29,178.159,183.314,177.961,182.541,53003900,AAPL,3.446,63.67,33.09,3172961353728,178.063,161.013,Technology
2023-08-30,183.354,186.239,183.156,186.041,60813900,AAPL,3.48,70.404,33.09,3172961353728,177.832,161.218,Technology
2023-08-31,186.229,187.498,185.872,186.259,60794500,AAPL,3.232,70.793,33.09,3172961353728,177.681,161.411,Technology
2023-09-01,187.865,188.291,186.665,187.835,45732600,AAPL,3.072,73.681,33.09,3172961353728,178.064,161.618,Technology
2023-09-05,186.665,188.351,186.001,188.073,45280000,AAPL,2.976,74.126,33.09,3172961353728,178.613,161.818,Technology
2023-09-06,186.784,187.23,179.914,181.341,81755800,AAPL,3.667,47.746,33.09,3172961353728,178.78,161.99,Technology
2023-09-07,173.678,176.682,172.052,176.037,112488800,AAPL,4.417,36.074,33.09,3172961353728,178.76,162.126,Technology
2023-09-08,176.82,178.694,176.265,176.652,65551300,AAPL,4.182,38.098,33.09,3172961353728,178.782,162.263,Technology
2023-09-11,178.526,178.754,175.819,177.822,58953100,AAPL,4.016,42.121,33.09,3172961353728,178.86,162.421,Technology
2023-09-12,177.951,178.585,173.321,174.788,90370200,AAPL,4.182,35.263,33.09,3172961353728,178.704,162.554,Technology
2023-09-13,174.996,175.779,172.488,172.716,84267900,AAPL,4.064,31.253,33.09,3172961353728,178.543,162.672,Technology
2023-09-14,172.508,174.59,172.091,174.233,60895800,AAPL,3.855,37.278,33.09,3172961353728,178.502,162.812,Technology
2023-09-15,174.967,174.986,172.329,173.509,109205100,AAPL,3.695,35.562,33.09,3172961353728,178.552,162.968,Technology
2023-09-18,174.966,177.842,174.659,176.444,67257600,AAPL,3.78,46.98,33.09,3172961353728,178.724,163.153,Technology
2023-09-19,175.998,178.089,175.611,177.534,51826900,AAPL,3.607,50.723,33.09,3172961353728,178.885,163.31,Technology
2023-09-20,177.723,178.159,173.896,173.985,58436200,AAPL,3.694,40.092,33.09,3172961353728,178.798,163.448,Technology
2023-09-21,173.053,174.788,172.369,172.438,63047900,AAPL,3.524,36.27,33.09,3172961353728,178.442,163.58,Technology
2023-09-22,173.172,175.561,172.557,173.291,56725400,AAPL,3.471,39.914,33.09,3172961353728,178.363,163.723,Technology
2023-09-25,172.706,175.452,172.656,174.57,46172700,AAPL,3.381,45.324,33.09,3172961353728,178.238,163.891,Technology
2023-09-26,173.321,173.697,170.188,170.485,64588900,AAPL,3.514,34.032,33.09,3172961353728,177.83,164.047,Technology
2023-09-27,171.14,171.556,167.6,168.968,66921800,AAPL,3.573,30.749,33.09,3172961353728,177.151,164.188,Technology
2023-09-28,167.888,170.555,166.182,169.226,56294400,AAPL,3.68,32.035,33.09,3172961353728,176.31,164.332,Technology
2023-09-29,170.545,171.586,168.879,169.742,51814200,AAPL,3.55,34.826,33.09,3172961353728,175.485,164.468,Technology
2023-10-02,169.752,172.805,169.464,172.26,52164500,AAPL,3.522,47.079,33.09,3172961353728,174.706,164.611,Technology
2023-10-03,170.783,172.141,169.355,170.921,49594600,AAPL,3.44,42.212,33.09,3172961353728,173.848,164.759,Technology
2023-10-04,169.623,172.716,169.504,172.171,53020300,AAPL,3.409,48.001,33.09,3172961353728,173.39,164.946,Technology
2023-10-05,172.3,173.945,171.199,173.41,48527900,AAPL,3.321,53.35,33.09,3172961353728,173.258,165.149,Technology
2023-10-06,172.309,176.464,171.695,175.968,57224100,AAPL,3.514,62.53,33.09,3172961353728,173.224,165.376,Technology
2023-10-09,175.294,177.514,174.292,177.455,42390800,AAPL,3.475,66.899,33.09,3172961353728,173.206,165.61,Technology
2023-10-10,176.573,178.179,176.424,176.86,43698000,AAPL,3.246,63.483,33.09,3172961353728,173.309,165.826,Technology
2023-10-11,176.672,178.308,176.077,178.258,47551100,AAPL,3.11,67.925,33.09,3172961353728,173.586,166.064,Technology
2023-10-12,178.526,180.776,177.505,179.16,56743100,AAPL,3.132,70.589,33.09,3172961353728,173.833,166.309,Technology
2023-10-13,179.864,180.37,176.612,177.316,51427100,AAPL,3.215,59.026,33.09,3172961353728,174.023,166.554,Technology
2023-10-16,175.234,177.544,174.996,177.187,52517000,AAPL,3.126,58.257,33.09,3172961353728,174.06,166.818,Technology
2023-10-17,175.135,176.89,173.301,175.631,57549400,AAPL,3.228,49.3,33.09,3172961353728,173.965,167.056,Technology
2023-10-18,174.074,176.057,173.608,174.332,54764400,AAPL,3.124,42.943,33.09,3172961353728,173.983,167.286,Technology
2023-10-19,174.53,176.315,173.688,173.955,59302900,AAPL,3.058,41.167,33.09,3172961353728,174.058,167.539,Technology
2023-10-20,173.807,173.916,171.159,171.397,64189300,AAPL,3.023,31.091,33.09,3172961353728,173.964,167.772,Technology
2023-10-23,169.444,172.518,168.473,171.516,55980100,AAPL,3.159,31.984,33.09,3172961353728,173.811,168.012,Technology
2023-10-24,171.566,172.181,169.98,171.953,43816600,AAPL,3.031,35.521,33.09,3172961353728,173.884,168.232,Technology
2023-10-25,170.406,171.576,169.186,169.633,57157000,AAPL,2.996,26.928,33.09,3172961353728,173.918,168.438,Technology
2023-10-26,168.909,169.91,164.249,165.459,70625300,AAPL,3.351,17.926,33.09,3172961353728,173.729,168.62,Technology
2023-10-27,165.479,167.511,165.399,166.777,58499100,AAPL,3.186,26.841,33.09,3172961353728,173.581,168.795,Technology
2023-10-30,167.57,169.702,167.422,168.83,51131000,AAPL,3.151,38.783,33.09,3172961353728,173.409,168.981,Technology
2023-10-31,167.898,169.434,166.46,169.305,44846000,AAPL,3.128,41.344,33.09,3172961353728,173.329,169.162,Technology
2023-11-01,169.533,172.736,168.661,172.478,56934900,AAPL,3.254,55.627,33.09,3172961353728,173.344,169.353,Technology
2023-11-02,174.015,176.255,173.955,176.047,77334800,AAPL,3.324,66.285,33.09,3172961353728,173.476,169.566,Technology
2023-11-03,172.746,175.304,171.863,175.135,79763700,AAPL,3.438,61.901,33.09,3172961353728,173.434,169.774,Technology
2023-11-06,174.867,177.891,174.699,177.693,63841300,AAPL,3.406,68.617,33.09,3172961353728,173.446,169.982,Technology
2023-11-07,177.643,180.875,177.435,180.261,70530000,AAPL,3.41,73.938,33.09,3172961353728,173.616,170.187,Technology
2023-11-08,180.786,181.877,180.033,181.322,49340300,AAPL,3.201,75.887,33.09,3172961353728,173.769,170.39,Technology
2023-11-09,181.391,182.541,180.251,180.846,53763500,AAPL,3.08,73.059,33.09,3172961353728,173.854,170.594,Technology
2023-11-10,182.633,185.214,182.196,185.045,66133400,AAPL,3.252,80.47,33.09,3172961353728,174.24,170.809,Technology
2023-11-13,184.469,184.678,182.871,183.457,43627500,AAPL,3.108,71.845,33.09,3172961353728,174.554,171.006,Technology
2023-11-14,186.335,186.742,184.946,186.077,60108400,AAPL,3.132,76.616,33.09,3172961353728,175.076,171.23,Technology
2023-11-15,186.484,188.122,186.415,186.643,53790500,AAPL,2.987,77.564,33.09,3172961353728,175.691,171.451,Technology
2023-11-16,188.192,189.572,187.279,188.331,54412900,AAPL,2.979,80.309,33.09,3172961353728,176.41,171.675,Technology
2023-11-17,188.867,188.996,187.199,188.311,50922700,AAPL,2.821,80.176,33.09,3172961353728,177.256,171.872,Technology
2023-11-20,188.51,190.515,188.5,190.058,46505100,AAPL,2.739,83.032,33.09,3172961353728,178.183,172.06,Technology
2023-11-21,190.018,190.128,188.361,189.254,38134500,AAPL,2.609,77.13,33.09,3172961353728,179.048,172.257,Technology
2023-11-22,190.098,191.527,189.443,189.919,39617700,AAPL,2.565,78.583,33.09,3172961353728,180.062,172.443,Technology
2023-11-24,189.482,189.512,187.874,188.589,24048300,AAPL,2.495,68.535,33.09,3172961353728,181.219,172.636,Technology
2023-11-27,188.539,189.284,187.527,188.41,40552600,AAPL,2.397,67.203,33.09,3172961353728,182.301,172.834,Technology
2023-11-28,188.4,189.691,188.023,189.016,38415400,AAPL,2.3,69.519,33.09,3172961353728,183.31,173.032,Technology
2023-11-29,189.512,190.694,187.596,187.993,43014200,AAPL,2.406,61.111,33.09,3172961353728,184.244,173.212,Technology
2023-11-30,188.46,188.936,186.822,188.569,48794400,AAPL,2.367,63.944,33.09,3172961353728,185.049,173.397,Technology
2023-12-01,188.946,190.167,187.854,189.85,45679300,AAPL,2.36,69.624,33.09,3172961353728,185.739,173.578,Technology
2023-12-04,188.599,188.668,186.087,188.053,43389500,AAPL,2.547,55.476,33.09,3172961353728,186.385,173.759,Technology
2023-12-05,188.827,192.987,188.797,192.014,66628400,AAPL,2.865,70.647,33.09,3172961353728,187.101,173.965,Technology
2023-12-06,193.036,193.344,190.713,190.922,41089700,AAPL,2.834,63.739,33.09,3172961353728,187.634,174.185,Technology
2023-12-07,192.222,193.582,192.183,192.858,47477700,AAPL,2.811,69.783,33.09,3172961353728,188.211,174.413,Technology
2023-12-08,192.788,194.565,192.262,194.287,53377300,AAPL,2.743,73.541,33.09,3172961353728,188.883,174.646,Technology
2023-12-11,191.706,192.083,190.028,191.776,60943700,AAPL,2.945,58.733,33.09,3172961353728,189.219,174.88,Technology
2023-12-12,191.676,193.304,190.326,193.294,52696900,AAPL,2.95,63.817,33.09,3172961353728,189.711,175.115,Technology
2023-12-13,193.672,196.561,193.433,196.521,70404200,AAPL,2.992,72.208,33.09,3172961353728,190.233,175.369,Technology
2023-12-14,196.58,198.169,194.734,196.67,66831600,AAPL,3.051,72.547,33.09,3172961353728,190.735,175.634,Technology
2023-12-15,196.094,196.958,195.568,196.134,128256700,AAPL,2.829,69.048,33.09,3172961353728,191.125,175.893,Technology
2023-12-18,194.664,195.201,192.977,194.466,55751900,AAPL,2.873,58.858,33.09,3172961353728,191.433,176.119,Technology
2023-12-19,194.734,195.518,194.466,195.508,40714100,AAPL,2.63,62.815,33.09,3172961353728,191.705,176.336,Technology
2023-12-20,195.469,196.243,193.414,193.414,52242800,AAPL,2.657,51.36,33.09,3172961353728,191.913,176.554,Technology
2023-12-21,194.674,195.647,192.093,193.265,46482500,AAPL,2.776,50.603,33.09,3172961353728,192.08,176.764,Technology
2023-12-22,193.761,193.989,191.567,192.193,37122800,AAPL,2.729,45.083,33.09,3172961353728,192.261,176.981,Technology
2023-12-26,192.202,192.48,191.428,191.647,28919300,AAPL,2.506,42.367,33.09,3172961353728,192.422,177.205,Technology
2023-12-27,191.091,192.093,189.701,191.746,48087700,AAPL,2.491,43.086,33.09,3172961353728,192.559,177.42,Technology
2023-12-28,192.729,193.245,191.766,192.173,34049900,AAPL,2.358,46.405,33.09,3172961353728,192.768,177.626,Technology
2023-12-29,192.49,192.987,190.336,191.13,42628800,AAPL,2.397,39.857,33.09,3172961353728,192.896,177.826,Technology
2024-01-02,185.789,187.07,182.553,184.29,82488700,AAPL,3.221,19.27,33.09,3172961353728,192.618,177.977,Technology
2024-01-03,182.881,184.529,182.096,182.911,58414500,AAPL,3.116,17.201,33.09,3172961353728,192.361,178.125,Technology
2024-01-04,180.826,181.759,179.565,180.588,71983600,AAPL,3.147,14.234,33.09,3172961353728,191.79,178.25,Technology
2024-01-05,180.667,181.431,178.86,179.863,62303300,AAPL,3.07,13.402,33.09,3172961353728,191.237,178.362,Technology
2024-01-08,180.766,184.251,180.181,184.211,59144500,AAPL,3.246,38.355,33.09,3172961353728,190.804,178.503,Technology
2024-01-09,182.583,183.804,181.402,183.794,42841800,AAPL,3.187,37.17,33.09,3172961353728,190.28,178.636,Technology
2024-01-10,183.01,185.045,182.583,184.836,46792900,AAPL,3.091,42.311,33.09,3172961353728,189.933,178.768,Technology
2024-01-11,185.184,185.69,182.285,184.241,49128400,AAPL,3.133,40.145,33.09,3172961353728,189.48,178.907,Technology
2024-01-12,184.707,185.382,183.844,184.568,40444700,AAPL,2.92,42.028,33.09,3172961353728,188.882,179.05,Technology
2024-01-16,180.836,182.92,179.615,182.295,65603000,AAPL,3.191,33.571,33.09,3172961353728,188.164,179.167,Technology
2024-01-17,179.952,181.6,178.989,181.352,47317400,AAPL,3.207,30.621,33.09,3172961353728,187.424,179.271,Technology
2024-01-18,184.737,187.765,184.479,187.259,78005800,AAPL,3.634,57.566,33.09,3172961353728,187.064,179.392,Technology
2024-01-19,187.954,190.555,187.447,190.167,68741000,AAPL,3.589,65.237,33.09,3172961353728,186.797,179.521,Technology
2024-01-22,190.902,193.91,190.862,192.48,60133900,AAPL,3.609,70.183,33.09,3172961353728,186.75,179.665,Technology
2024-01-23,193.602,194.327,192.421,193.761,42355600,AAPL,3.382,72.667,33.09,3172961353728,186.775,179.824,Technology
2024-01-24,193.999,194.952,192.927,193.086,53631300,AAPL,3.201,69.162,33.09,3172961353728,186.82,179.976,Technology
2024-01-25,193.801,194.843,191.706,192.758,54822100,AAPL,3.193,67.343,33.09,3172961353728,186.875,180.138,Technology
2024-01-26,192.858,193.344,190.545,191.021,44594000,AAPL,3.14,58.009,33.09,3172961353728,186.839,180.298,Technology
2024-01-29,190.614,190.803,188.202,190.336,47145600,AAPL,3.098,54.568,33.09,3172961353728,186.747,180.459,Technology
2024-01-30,189.552,190.406,186.107,186.673,55859400,AAPL,3.258,39.947,33.09,3172961353728,186.525,180.574,Technology
2024-01-31,185.68,185.74,183.01,183.059,55467800,AAPL,3.312,30.611,33.09,3172961353728,186.463,180.672,Technology
2024-02-01,182.652,185.591,182.484,185.502,64885400,AAPL,3.284,41.307,33.09,3172961353728,186.593,180.783,Technology
2024-02-02,178.552,185.968,177.947,184.499,102518000,AAPL,3.916,38.496,33.09,3172961353728,186.788,180.882,Technology
2024-02-05,186.782,187.874,184.489,186.316,69668800,AAPL,3.845,46.157,33.09,3172961353728,187.111,180.985,Technology
2024-02-06,185.502,187.934,185.412,187.924,43490800,AAPL,3.669,52.234,33.09,3172961353728,187.296,181.101,Technology
2024-02-07,189.254,189.661,187.239,188.033,53439000,AAPL,3.503,52.653,33.09,3172961353728,187.508,181.225,Technology
2024-02-08,188.013,188.162,185.988,186.951,40962000,AAPL,3.325,47.857,33.09,3172961353728,187.614,181.343,Technology
2024-02-09,187.517,188.849,186.871,187.716,45155200,AAPL,3.146,51.465,33.09,3172961353728,187.788,181.472,Technology
2024-02-12,187.289,187.537,185.669,186.027,41781900,AAPL,2.999,43.752,33.09,3172961353728,187.861,181.592,Technology
2024-02-13,184.655,185.092,182.408,183.929,56529500,AAPL,3.082,36.021,33.09,3172961353728,187.942,181.679,Technology
2024-02-14,184.207,184.416,181.345,183.045,54630500,AAPL,3.08,33.169,33.09,3172961353728,188.027,181.756,Technology
2024-02-15,182.448,183.382,180.261,182.756,65434500,AAPL,3.086,32.21,33.09,3172961353728,187.802,181.831,Technology
2024-02-16,182.319,183.74,180.579,181.216,49701400,AAPL,3.096,27.336,33.09,3172961353728,187.354,181.904,Technology
2024-02-20,180.699,181.335,178.919,180.47,53665600,AAPL,3.005,25.206,33.09,3172961353728,186.754,181.979,Technology
2024-02-21,180.848,181.792,179.575,181.226,41529700,AAPL,2.9,31.45,33.09,3172961353728,186.127,182.065,Technology
2024-02-22,182.379,183.85,181.365,183.263,52292200,AAPL,2.863,45.588,33.09,3172961353728,185.636,182.123,Technology
2024-02-23,183.899,183.929,181.136,181.424,45119700,AAPL,2.854,37.529,33.09,3172961353728,185.069,182.173,Technology
2024-02-26,181.146,181.663,179.566,180.072,40867400,AAPL,2.753,32.635,33.09,3172961353728,184.522,182.224,Technology
2024-02-27,180.013,182.816,178.482,181.534,54318900,AAPL,2.964,42.058,33.09,3172961353728,184.082,182.274,Technology
2024-02-28,181.414,182.021,179.049,180.331,48953900,AAPL,2.965,37.126,33.09,3172961353728,183.765,182.316,Technology
2024-02-29,180.182,181.474,178.452,179.665,136682600,AAPL,2.972,34.538,33.09,3172961353728,183.595,182.36,Technology
2024-03-01,178.472,179.446,176.315,178.581,73488000,AAPL,3.023,30.542,33.09,3172961353728,183.249,182.402,Technology
2024-03-04,175.093,175.838,172.747,174.049,81510100,AAPL,3.398,19.596,33.09,3172961353728,182.726,182.42,Technology
2024-03-05,169.735,171.007,168.602,169.099,95132400,AAPL,3.671,13.5,33.09,3172961353728,181.866,182.411,Technology
2024-03-06,170.033,170.212,167.667,168.105,68587700,AAPL,3.521,12.592,33.09,3172961353728,180.875,182.384,Technology
2024-03-07,168.135,169.705,167.479,167.985,71765100,AAPL,3.348,12.476,33.09,3172961353728,179.872,182.357,Technology
2024-03-08,167.985,172.657,167.926,169.705,76114600,AAPL,3.533,24.119,33.09,3172961353728,179.01,182.343,Technology
2024-03-11,171.902,173.333,171.017,171.713,60139500,AAPL,3.545,35.651,33.09,3172961353728,178.21,182.353,Technology
2024-03-12,172.111,172.985,169.983,172.19,59825400,AAPL,3.473,38.225,33.09,3172961353728,177.518,182.363,Technology
2024-03-13,171.733,172.15,169.735,170.103,52488700,AAPL,3.337,31.803,33.09,3172961353728,176.827,182.357,Technology
2024-03-14,171.872,173.264,171.017,171.961,72913500,AAPL,3.314,41.842,33.09,3172961353728,176.272,182.348,Technology
2024-03-15,170.142,171.584,169.268,171.584,121664700,AAPL,3.231,40.446,33.09,3172961353728,175.714,182.329,Technology
2024-03-18,174.516,176.643,172.478,172.677,75604200,AAPL,3.475,46.418,33.09,3172961353728,175.287,182.315,Technology
2024-03-19,173.293,175.55,171.991,175.023,55215200,AAPL,3.486,57.073,33.09,3172961353728,175.015,182.298,Technology
2024-03-20,174.665,177.597,174.039,177.597,53423100,AAPL,3.496,65.708,33.09,3172961353728,174.833,182.29,Technology
2024-03-21,175.987,176.425,169.814,170.341,106181300,AAPL,4.067,39.722,33.09,3172961353728,174.187,182.253,Technology
2024-03-22,170.729,172.011,169.039,171.246,71106600,AAPL,3.921,42.966,33.09,3172961353728,173.678,182.222,Technology
2024-03-25,169.546,170.908,168.433,169.824,54288300,AAPL,3.774,39.146,33.09,3172961353728,173.166,182.191,Technology
